component,kind,time,CdA,Hdot,Q,dP,mdot,qdot,state
ullage_vent_to_atmosphere,Connection,12.1,5e-06,-176695.59612459628,,3317211.353437638,0.3531189945305788,0,1
ullage_vent_to_atmosphere,Connection,12.1,5e-06,-176346.02131217901,,3303899.1367234243,0.3524079450954902,0,1
ullage_vent_to_atmosphere,Connection,12.2,5e-06,-176534.10142597643,,3311057.968187105,0.352790498262221,0,1
ullage_vent_to_atmosphere,Connection,12.2,5e-06,-176717.1892495273,,3318034.562802193,0.353162918325247,0,1
ullage_vent_to_atmosphere,Connection,12.2,5e-06,-176896.44997553574,,3324872.765892457,0.35352757392222356,0,1
ullage_vent_to_atmosphere,Connection,12.3,5e-06,-177071.95082513738,,3331574.675611445,0.3538846005457014,0,1
ullage_vent_to_atmosphere,Connection,12.4,5e-06,-177243.75352782165,,3338142.200554472,0.35423412256891906,0,1
ullage_vent_to_atmosphere,Connection,12.4,5e-06,-177411.91863193948,,3344577.223168847,0.3545762620117282,0,1
ullage_vent_to_atmosphere,Connection,12.5,5e-06,-177576.50554736058,,3350881.60065918,0.3549111386255717,0,1
ullage_vent_to_atmosphere,Connection,12.5,5e-06,-177737.57257107686,,3357057.165270306,0.3552388699438422,0,1
ullage_vent_to_atmosphere,Connection,12.6,5e-06,-177895.1769120623,,3363105.724568389,0.3555595713307877,0,1
ullage_vent_to_atmosphere,Connection,12.6,5e-06,-178049.3747155185,,3369029.0617239815,0.35587335602922143,0,1
ullage_vent_to_atmosphere,Connection,12.7,5e-06,-178200.2210862768,,3374828.935787534,0.35618033520658315,0,1
ullage_vent_to_atmosphere,Connection,12.7,5e-06,-178347.7701118286,,3380507.0819741557,0.35648061800029257,0,1
ullage_vent_to_atmosphere,Connection,12.8,5e-06,-178492.07488452623,,3386065.211939169,0.3567743115614674,0,1
ullage_vent_to_atmosphere,Connection,12.8,5e-06,-178146.87686761617,,3372777.3136137333,0.35607177567540577,0,1
ullage_vent_to_atmosphere,Connection,12.9,5e-06,-177805.1398646328,,3359649.5737071536,0.3553763574234605,0,1
ullage_vent_to_atmosphere,Connection,12.9,5e-06,-177465.57561736985,,3346631.831088585,0.35468543328156954,0,1
ullage_vent_to_atmosphere,Connection,13.0,5e-06,-177128.17036660062,,3333723.042858241,0.35399897371005895,0,1
ullage_vent_to_atmosphere,Connection,13.0,5e-06,-176792.90057529323,,3320921.801014414,0.3533169293057322,0,1
ullage_vent_to_atmosphere,Connection,13.1,5e-06,-176459.7431454142,,3308226.725030631,0.3526392515926717,0,1
ullage_vent_to_atmosphere,Connection,13.1,5e-06,-176612.59205362122,,3314047.9273744375,0.3529501539698259,0,1
ullage_vent_to_atmosphere,Connection,13.2,5e-06,-176761.1301548037,,3319710.081642289,0.3532523018998491,0,1
ullage_vent_to_atmosphere,Connection,13.2,5e-06,-176906.51099001855,,3325256.778502415,0.3535480408247783,0,1
ullage_vent_to_atmosphere,Connection,13.2,5e-06,-177048.78755143424,,3330689.7275856994,0.35383747770324026,0,1
ullage_vent_to_atmosphere,Connection,13.3,5e-06,-177188.00850468574,,3336010.4866218017,0.3541207107272472,0,1
ullage_vent_to_atmosphere,Connection,13.4,5e-06,-177324.22163655542,,3341220.592323713,0.35439783633391786,0,1
ullage_vent_to_atmosphere,Connection,13.4,5e-06,-177457.47388385984,,3346321.561028309,0.35466894926307274,0,1
ullage_vent_to_atmosphere,Connection,13.5,5e-06,-177587.81135124326,,3351314.8889307696,0.3549341425923083,0,1
ullage_vent_to_atmosphere,Connection,13.5,5e-06,-177715.2793287184,,3356202.0523257228,0.3551935077715977,0,1
ullage_vent_to_atmosphere,Connection,13.6,5e-06,-177839.92230861733,,3360984.5078414152,0.3554471346567247,0,1
ullage_vent_to_atmosphere,Connection,13.6,5e-06,-177961.78400217302,,3365663.6926748506,0.35569511154200334,0,1
ullage_vent_to_atmosphere,Connection,13.7,5e-06,-178080.90735560108,,3370241.0248223525,0.35593752519201755,0,1
ullage_vent_to_atmosphere,Connection,13.7,5e-06,-178197.33456599977,,3374717.9033171036,0.3561744608730206,0,1
ullage_vent_to_atmosphere,Connection,13.8,5e-06,-178311.10709653018,,3379095.7084526364,0.35640600238290937,0,1
ullage_vent_to_atmosphere,Connection,13.8,5e-06,-178422.26569160246,,3383375.802019379,0.3566322320812317,0,1
ullage_vent_to_atmosphere,Connection,13.9,5e-06,-178094.91128235747,,3370779.3415990765,0.35596602349027806,0,1
ullage_vent_to_atmosphere,Connection,13.9,5e-06,-177770.74223261327,,3358329.6813816703,0.3553063639741368,0,1
ullage_vent_to_atmosphere,Connection,14.0,5e-06,-177448.5300040806,,3345979.0569806485,0.35465075183748596,0,1
ullage_vent_to_atmosphere,Connection,14.0,5e-06,-177128.263357595,,3333726.5970057617,0.35399916289278854,0,1
